date,stock_name,stock_code,end_date,br_pr_D1,tr_pr_D0,tr_hpr_D0,Volume_D10,Volume_D9,Volume_D8,Volume_D7,Volume_D6,Volume_D5,Volume_D4,Volume_D3,Volume_D2,Volume_D1,tr_vol_D0,lpr_D10,lpr_D9,lpr_D8,lpr_D7,lpr_D6,lpr_D5,lpr_D4,lpr_D3,lpr_D2,lpr_D1,gap_change,mean_vlome,today_vlome,vlome_change,slope,day_change,deter_change
2022-08-16,클라우드에어,036170,20220816,1235,1255,1405,195644,65451,179837,156731,10282244,825298,460342,223115,178412,107182,4639263,1120,1115,1125,1145,1145,1240,1225,1215,1230,1225,0.0161943319838056,1256847.9,4639263,2.6911888861014925,0.051414663827198,150,1
2022-08-16,현대에버다임,041440,20220816,8190,8280,8700,996060,438477,381865,1312669,300377,491878,272639,394614,950542,285334,1422004,8330,8370,8250,8310,8330,8030,8010,8040,8040,8160,0.0109890109890109,554782.1,1422004,1.5631757044792902,-0.015743756786102,420,1
2022-08-17,동구바이오제약,006620,20220817,7000,7130,7300,71625,51040,60076,189042,56239,49995,52424,400073,100870,68751,551731,6690,6670,6690,6850,6770,6760,6790,6820,6850,6920,0.0185714285714284,103868.4,551731,4.311827273742543,0.0316413424611788,170,1
2022-08-17,대성산업,128820,20220817,5180,5240,5390,598791,256538,180585,192425,2190848,316584,264744,317649,421390,264492,1821597,4905,4860,4960,4960,5090,5040,5020,5070,5130,5140,0.0115830115830115,474494.4,1821597,2.839027394211607,0.0291854851269271,150,1
2022-08-18,대동,000490,20220818,12500,12600,13300,141201,211109,150009,144854,232285,122727,157182,542101,759404,790377,1238216,11850,11850,11850,11650,11800,11850,12050,11900,11850,12450,0.008,247417.2,1238216,4.004567184496469,0.0084352078239609,700,1
2022-08-19,위니아에이드,377460,20220819,9900,9920,10400,119836,106922,94215,101769,163961,102579,638989,1598573,397709,339994,763155,9310,9370,9340,9210,9100,9130,9160,9490,9730,9640,0.002020202020202,333495.3,763155,1.2883530892339414,0.00734235531241,480,1
2022-08-19,대모,317850,20220819,8420,8440,9120,201938,131105,176662,148545,170435,465875,201540,1469257,298432,246303,3176557,8110,8040,7670,7760,7810,7860,8110,8220,8150,8210,0.002375296912114,327290.9,3176557,8.705607458074757,0.0076108537392456,680,1
2022-08-22,한탑,002680,20220822,2010,2045,2530,414662,729396,460489,489261,609210,329449,341161,4155222,2275877,1572732,32264737,1970,1895,1885,1845,1850,1860,1855,1875,1940,1950,0.0174129353233831,980725.7,32264737,31.898839094356354,0.0033852403520651,485,1
2022-08-22,사조동아원,008040,20220822,1445,1495,1530,1598702,2054653,1238223,2170518,1482779,3892136,1876916,8559238,4368874,4273203,17399047,1390,1355,1365,1345,1350,1370,1380,1405,1405,1400,0.0346020761245675,2724356.9,17399047,5.386478585092871,0.0813397129186616,35,1
2022-08-23,페이퍼코리아,001020,20220823,1975,2000,2065,266795,189035,208633,256936,642863,1528085,1186094,718500,1478009,1021214,4109300,1760,1750,1740,1760,1780,1835,1855,1895,1870,1915,0.0126582278481013,647701.5,4109300,5.344434897865761,0.0434613388687078,65,1
2022-08-23,한국가스공사,036460,20220823,42200,42850,45050,407718,321846,347145,507067,769981,427011,561035,367046,182595,453638,1060984,36100,36650,36900,37350,39350,39600,40500,41000,40800,40650,0.0154028436018958,393649.4,1060984,1.69525115496175,0.0014893427271916,2200,1
2022-08-24,유니온머티리얼,047400,20220824,3300,3375,3500,77084880,13691782,17317160,5231167,3141909,22165716,4162657,4630096,10383489,3617870,6225779,3020,3355,3395,3355,3275,3255,3245,3265,3305,3280,0.0227272727272727,15781235.6,6225779,-0.6054948321030071,0.0052353252247488,125,1
2022-08-24,한화에어로스페이스,012450,20220824,72400,73400,77500,3047766,1449301,1127454,914963,1390747,1157545,1434595,716173,861239,2106988,3025058,68200,69000,69200,69900,70100,68100,68700,70600,69900,70600,0.0138121546961325,1217728.3,3025058,1.4841814056551037,0.0019073037364926,4100,1
2022-08-25,남해화학,025860,20220825,10650,11150,11350,697857,458818,219086,615686,853285,434575,377701,3450030,1488288,1049991,2325778,9830,9950,10000,10000,9710,9650,9870,9870,10350,10500,0.0469483568075117,860667.6,2325778,1.7022952879834214,0.0060674086749031,200,1
2022-08-25,하림,136480,20220825,2965,3020,3145,978009,1674615,745922,551644,613557,380594,706854,917431,800247,461561,4198419,2950,2980,3000,2975,2960,2950,2965,2935,2945,2955,0.0185497470489037,737201.8,4198419,4.695074265960826,-0.085541256623763,125,1
2022-08-26,누보,332290,20220826,2530,2580,2835,512195,414847,216089,2331510,1713359,414866,4351951,1320609,670059,543601,7507636,2300,2295,2305,2275,2400,2350,2370,2410,2480,2485,0.0197628458498024,1194832.0,7507636,5.283423945793216,0.0358312463879791,255,1
2022-08-26,오르비텍,046120,20220826,7640,7770,7950,5300162,3375024,2967703,1613757,908839,921730,748809,2280641,1251824,2624516,4672735,7290,7470,7210,7160,7100,7200,7030,6930,7350,7470,0.0170157068062826,1937643.9,4672735,1.4115550850184595,-0.0015937510946092,180,1
2022-08-29,한탑,002680,20220829,2265,2465,2555,329449,341161,4155222,2275877,1572732,32264737,7701320,2024873,1834430,1757493,10731840,1860,1855,1875,1940,1950,2045,2200,2210,2215,2210,0.0883002207505518,5250235.6,10731840,1.044068270002969,0.0181987247608926,90,1
2022-08-29,한일사료,005860,20220829,6760,7150,7150,946776,909289,22081252,9212698,6854462,28813595,21935782,6790481,3267630,6773991,6739370,5150,5050,5130,5430,5650,6030,6580,6400,6390,6320,0.0576923076923077,10081911.5,6739370,-0.3315384686723346,0.0046558623015958,0,0
2022-08-30,켐트로스,220260,20220830,10000,10150,12150,5578448,1162989,1452046,1408140,858164,595000,639824,3120286,1358748,652604,17481366,9280,9720,9760,9810,9520,9210,9510,9800,10150,9810,0.0149999999999999,1618579.5,17481366,9.800437049894676,0.0047864142192559,2000,1
2022-08-30,대신정보통신,020180,20220830,1330,1355,1440,1860114,36090644,3157915,3387786,1438108,1448110,1906528,674863,6786802,1683938,8413024,1340,1400,1390,1355,1345,1275,1280,1285,1310,1285,0.018796992481203,5675231.0,8413024,0.4824108481223055,-0.0503820748607691,85,1
2022-08-31,영우디에스피,143540,20220831,1930,1985,2160,600434,5655783,4580678,872322,1132645,885904,618046,7034866,2373850,2199092,18709054,1830,1810,1845,1815,1720,1715,1785,1825,1770,1875,0.0284974093264249,2375668.8,18709054,6.875278742558728,-0.0014438943894386,175,1
2022-08-31,하나기술,299030,20220831,70000,71900,74100,37261,31702,56825,35201,34222,36234,995824,1027181,691073,257658,495470,56200,55900,55900,54300,52900,53400,56500,65600,64000,68800,0.0271428571428571,301962.3,495470,0.6408339716580513,0.0003968770331815,2200,1
2022-09-01,한국항공우주,047810,20220901,61000,60800,63100,1280509,1097337,586343,1221115,2468172,1282978,1611519,3530240,1574732,1630967,2011306,54600,56100,55300,55300,57000,57500,57500,57800,59200,57900,-0.0032786885245901,1471604.5,2011306,0.3667435781828609,0.0018866921768707,2300,1
2022-09-02,크로바하이텍,043590,20220902,2170,2195,2330,491066,762310,323089,1206995,482590,399119,751991,803524,609169,1067106,1555985,1890,1890,1880,1935,2005,2000,1945,1950,1970,2070,0.0115207373271888,583218.3,1555985,1.6679289727362807,0.0392442976729897,135,1
2022-09-02,하나기술,299030,20220902,71300,72600,74800,56825,35201,34222,36234,995824,1027181,691073,257658,495470,270772,559878,55900,54300,52900,53400,56500,65600,64000,68800,69900,68700,0.0182328190743337,370448.8,559878,0.5113505564061755,0.0003882707986126,2200,1
2022-09-05,헬릭스미스,084990,20220905,16300,16650,17300,399955,235243,214097,103325,120419,139946,121801,100367,174398,92847,292706,16200,15600,15600,16050,15950,15350,15650,16050,15900,16000,0.0214723926380369,162685.1,292706,0.7992182443260014,0.0005767012687429,650,1
2022-09-05,에이치와이티씨,148930,20220905,16700,17100,17500,2636833,1223147,1182962,662601,901772,528036,1013243,369400,782650,404728,874185,19550,18250,17500,17450,17800,16600,16650,16900,17000,16600,0.0239520958083832,931814.4,874185,-0.0618464363718783,-0.0026993944079371,400,1
2022-09-06,디젠스,113810,20220906,1810,1850,1920,1173053,3784055,7493009,13459450,2179331,3093929,1025310,1013971,1155942,2036836,4447986,1635,1710,1475,1510,1615,1670,1685,1675,1625,1700,0.022099447513812,3437997.0,4447986,0.2937725076548931,0.0138570167696382,70,1
2022-09-06,버킷스튜디오,066410,20220906,2605,2660,2710,3418377,3104903,11040219,2454477,2237356,1973272,5095321,2724039,1749851,6607629,5635518,2450,2415,2465,2530,2450,2480,2505,2505,2490,2525,0.021113243761996,3380052.5,5635518,0.6672871205402875,0.0559801693864905,50,1
2022-09-07,한국항공우주,047810,20220907,62000,63100,63900,2468172,1282978,1611519,3530240,1574732,1630967,2011306,1015219,1339081,1009012,2062739,57000,57500,57500,57800,59200,57900,59800,58500,59800,61000,0.017741935483871,1652811.4,2062739,0.2480183764463386,0.0020436507936507,800,1
2022-09-07,세림B,340440,20220907,3540,3620,3685,5561779,1813931,2353802,932012,1745305,739377,763628,9900795,6264884,1415848,3091995,3670,3700,3620,3410,3530,3575,3410,3445,3460,3490,0.0225988700564971,3007919.8,3091995,0.0279512771583869,-0.0204172434249555,65,1
2022-09-07,한창,005110,20220907,1020,1040,1095,1783227,1102360,8926673,1775294,1639555,6330369,6373846,2472587,2599342,1332212,6941831,1000,1005,1010,1000,1015,1015,1010,1005,1010,1010,0.0196078431372548,3300434.8,6941831,1.1033080247487392,0.2500000000000008,55,1
2022-09-15,세아메카닉스,396300,20220915,7080,7350,7540,622087,381641,506067,266868,353723,5769618,5780384,1111099,1533854,612302,3440799,6570,6610,6310,6210,6030,6030,6860,6840,6850,6800,0.0381355932203388,1633288.1,3440799,1.106669974513376,0.0040319075993008,190,1
2022-09-15,티앤엘,340570,20220915,35200,36700,38000,20015,25400,18582,12722,24647,12057,95588,53045,42299,26591,219584,33350,33500,33950,33800,33200,33050,33250,33950,33850,34000,0.0426136363636364,34235.5,219584,5.413927064012501,0.0027920962199313,1300,1
2022-09-16,문배철강,008420,20220916,3890,4110,4255,368744,185420,182252,94455,159599,165958,109577,253150,2797616,322002,3520510,3940,3900,3860,3810,3765,3730,3675,3725,3755,3855,0.056555269922879,432102.6,3520510,7.147393697700501,-0.022031125147445,145,1
2022-09-16,참좋은여행,094850,20220916,11100,11500,12000,379986,174542,111737,82636,72652,57396,52556,148563,76962,163647,598052,11000,10800,10550,10300,10350,10350,10400,10750,10450,11050,0.0360360360360361,116903.0,598052,4.11579685722351,-0.0004964539007091,500,1
2022-09-19,조일알미늄,018470,20220919,2350,2400,2535,4002039,3130548,18089714,6639704,11752007,4409085,4286919,2910981,2059495,15573257,34180107,2150,2130,2165,2305,2305,2325,2255,2215,2200,2205,0.0212765957446807,5728302.7,34180107,4.96688212723116,0.0128272099367346,135,1
2022-09-20,휠라홀딩스,081660,20220920,31600,31950,33550,123865,126411,219739,318460,207430,230538,190387,158862,332341,147798,605993,30200,30500,30850,30850,30350,30800,30400,30600,30750,31500,0.0110759493670886,194158.3,605993,2.121128481244428,0.0046849087893864,1600,1
2022-09-20,에스앤에스텍,101490,20220920,22600,23100,24800,139069,97538,112285,153765,380548,167290,169964,112218,126571,117016,537634,21150,20750,21000,21250,22100,22350,21700,22450,22500,22500,0.0221238938053096,148404.8,537634,2.6227534419371885,0.0038968649282156,1700,1
2022-09-21,하나기술,299030,20220921,68900,72000,79600,168609,360697,264091,271704,194436,213395,142040,158197,193447,107030,1432384,71300,70900,73100,73900,71500,69500,69800,68300,66100,67000,0.0449927431059506,204621.6,1432384,6.000160295882742,-0.0009742090057078,7600,1
2022-09-21,대한해운,005880,20220921,2210,2280,2400,928058,490229,866388,1012958,1783744,1755986,984975,717781,609214,429569,7444888,2145,2150,2090,2070,2115,2160,2265,2210,2205,2195,0.0316742081447964,915173.3,7444888,7.134948867061571,0.032142579189042,120,1
2022-09-22,한일단조,024740,20220922,3250,3370,3490,475620,2285612,888447,671833,796101,517414,867963,10391381,1705138,1530861,6608405,3100,3105,3195,3225,3120,3100,2965,2940,3125,3175,0.0369230769230768,1860299.9,6608405,2.5523331480047924,-0.0084112149532708,120,1
2022-09-23,코리아에프티,123410,20220923,3945,4195,4435,16341984,8465930,10206739,4998510,16306718,5206841,5935995,12443349,8131435,4422777,19550321,3460,3525,3625,3560,3815,3815,3520,3650,3720,3765,0.0633713561470215,8804193.6,19550321,1.2205691842123962,0.0137420895323014,240,1
2022-09-23,켄코아에어로스페이스,274090,20220923,13000,13500,14500,816097,292015,308834,147942,139363,298937,139626,103981,90643,99420,1076923,12000,12150,11950,12150,12350,12250,12600,12750,12650,12550,0.0384615384615385,235193.8,1076923,3.5788749533363555,0.0094613259668508,1000,1
2022-09-26,조일알미늄,018470,20220926,2260,2345,2400,4409085,4286919,2910981,2059495,15573257,34180107,17850222,5600613,6224434,5990938,12899386,2325,2255,2215,2200,2205,2355,2455,2335,2240,2235,0.0376106194690264,9309751.3,12899386,0.3855779369745353,0.004857512953368,55,1
2022-09-27,HLB테라퓨틱스,115450,20220927,13650,14000,14200,1341249,2009507,987384,692294,319255,180227,267940,224509,404581,798351,565725,13300,13050,13450,12900,12550,12900,12900,12550,13150,13250,0.0256410256410255,644114.6,565725,-0.1217013245779554,-0.0023926380368097,200,1
2022-09-27,성호전자,043260,20220927,1605,1660,1715,1126895,728390,3201816,1588082,1480006,1099402,594485,913207,3111516,1934989,8536531,1485,1455,1520,1550,1525,1555,1545,1510,1560,1575,0.0342679127725855,1384551.4,8536531,5.165557306142626,0.0613322502030868,55,1
2022-09-28,아이씨에이치,368600,20220928,18800,19100,20900,72300,140907,91781,103922,50446,312550,169389,129605,205491,87410,548487,16700,17050,17300,16550,16600,16900,18150,17200,17500,17850,0.0159574468085106,129729.1,548487,3.2279411481309896,0.003526890101325,1800,1
2022-09-28,조일알미늄,018470,20220928,2300,2340,2470,2910981,2059495,15573257,34180107,17850222,5600613,6224434,5990938,12899386,4855607,27009424,2215,2200,2205,2355,2455,2335,2240,2235,2220,2220,0.0173913043478259,10329190.3,27009424,1.614863625854584,-0.0010013865352024,130,1
2022-09-29,조일알미늄,018470,20220929,2395,2400,2485,2059495,15573257,34180107,17850222,5600613,6224434,5990938,12899386,4855607,27009424,13639206,2200,2205,2355,2455,2335,2240,2235,2220,2220,2280,0.0020876826722338,10523654.4,13639206,0.2960522534833527,-0.0048930405596666,85,1
2022-09-30,조일알미늄,018470,20220930,2320,2375,2480,15573257,34180107,17850222,5600613,6224434,5990938,12899386,4855607,27009424,13639206,22753097,2205,2355,2455,2335,2240,2235,2220,2220,2280,2320,0.0237068965517242,13018646.8,22753097,0.7477313387133291,-0.0089187645534025,105,1
2022-09-30,하나기술,299030,20220930,65900,63500,66000,158197,193447,107030,1432384,482359,687540,316605,285891,241658,182644,244550,68300,66100,67000,70800,75100,75700,72000,70000,68400,65900,-0.0364188163884673,397111.1,244550,-0.3841773750469327,6.252224788017808e-05,2500,1
2022-10-04,조일알미늄,018470,20221004,2430,2490,2555,34180107,17850222,5600613,6224434,5990938,12899386,4855607,27009424,13639206,22753097,20053810,2355,2455,2335,2240,2235,2220,2220,2280,2320,2360,0.0246913580246914,12825249.2,20053810,0.5636195201571601,-0.0117348854675177,65,1
2022-10-04,카카오뱅크,323410,20221004,20050,20400,20800,1138066,1131063,1450014,1861186,1661681,3982222,3172907,3269289,3270904,3572107,2381731,24900,25050,24300,23850,23300,21800,20950,21250,20450,19650,0.0174563591022443,2095813.2,2381731,0.1364233224602269,-0.0015106566820276,400,1
2022-10-05,카나리아바이오,016790,20221005,22500,23600,26650,265344,407366,4262507,1611010,3614732,19013844,12919407,7948334,8576200,3759811,13802910,17000,16750,17150,15400,14700,21900,20400,21000,21900,21200,0.0488888888888889,5864539.4,13802910,1.3536221787511562,0.0008133579762694,3050,1
2022-10-06,팜스토리,027710,20221006,2195,2285,2335,2103905,29689132,9995567,6012719,3377050,15654955,4937698,4511105,2162625,4174017,6692536,2170,2225,2260,2185,2010,2040,2075,2105,2100,2155,0.0410022779043279,7844709.1,6692536,-0.1468726354684075,-0.0179239200515795,50,1
2022-10-06,해성티피씨,059270,20221006,7960,8220,9070,1152017,518797,439126,338284,1560083,1764425,1826115,1660911,541210,999552,3475094,8620,8440,8270,7810,7880,7690,8100,7750,7930,7940,0.0326633165829146,981003.8,3475094,2.542385870472673,-0.0067499215125405,850,1
2022-10-07,푸른저축은행,007330,20221007,17900,18600,19500,1241527,4559389,8030123,2409877,11138993,10371062,8449809,1915453,3262138,1001248,4176722,12950,12500,14600,13850,14000,15550,17350,17200,17250,17600,0.0391061452513965,5139787.1,4176722,-0.1873745120687975,0.0014468257235934,900,1
2022-10-07,제주은행,006220,20221007,9870,10100,10600,7578550,31566556,22289601,11224631,19466080,9454258,8258499,2715663,10368597,5206860,6177523,7980,7800,9510,9280,9420,9400,8880,8640,8730,9420,0.0233029381965552,12293303.5,6177523,-0.4974887750879981,0.0020085312001479,500,1
2022-10-11,팜스토리,027710,20221011,2235,2285,2450,9995567,6012719,3377050,15654955,4937698,4511105,2162625,4174017,6692536,2764096,21718715,2260,2185,2010,2040,2075,2105,2100,2155,2230,2180,0.0223713646532437,5752072.2,21718715,2.7758070908776142,0.0044210877544213,165,1
2022-10-11,한일사료,005860,20221011,6830,7200,7440,34677653,26043794,6629118,14861793,5512776,6865957,5993360,17280022,9940294,4645991,19777405,6850,6650,6150,6180,6150,6100,5820,6270,6710,6580,0.0541727672035139,12781220.7,19777405,0.5473799775634891,-0.0012945445649514,240,1
2022-10-12,제주은행,006220,20221012,9580,9770,10050,22289601,11224631,19466080,9454258,8258499,2715663,10368597,5206860,6177523,4632073,5777031,9510,9280,9420,9400,8880,8640,8730,9420,9690,9410,0.0198329853862213,9517176.2,5777031,-0.392988962419336,-0.0001221683130301,280,1
2022-10-12,대신정보통신,020180,20221012,1310,1380,1430,809454,535207,1129723,497950,2400642,1378225,910418,1630406,2498301,2131448,8429910,1125,1125,1115,1135,1140,1235,1245,1255,1280,1280,0.0534351145038167,1179175.6,8429910,6.148986122168742,0.0400978810967131,50,1
2022-10-13,EV수성,084180,20221013,1605,1635,1725,1666654,762149,513356,800649,548285,698306,267735,1384623,1080105,1516369,6465553,1420,1415,1420,1405,1430,1430,1445,1460,1485,1530,0.0186915887850467,772358.7,6465553,7.371179090751486,0.0679758308157101,90,1
2022-10-13,미래나노텍,095500,20221013,14350,15100,15600,8069275,18362716,6936971,7719310,6651476,5625587,5159668,2745635,3346154,5366395,11995803,13950,14500,13800,12050,12550,13850,14100,13850,13000,14100,0.0522648083623693,6463239.2,11995803,0.8560048032881098,-0.0001328751431844,500,1
2022-10-13,EV수성,084180,20221013,1605,1635,1725,1666654,762149,513356,800649,548285,698306,267735,1384623,1080105,1516369,6465553,1420,1415,1420,1405,1430,1430,1445,1460,1485,1530,0.0186915887850467,772358.7,6465553,7.371179090751486,0.0679758308157101,90,1
2022-10-14,이노시스,056090,20221014,1710,1810,1870,3009017,7879388,25210009,5569014,3379173,6947719,2870236,2626615,4342197,2552154,6780164,1275,1310,1580,1700,1625,1675,1680,1515,1675,1550,0.0584795321637428,6183523.8,6780164,0.0964887043856772,0.0111307357665271,60,1
2022-10-14,카카오뱅크,323410,20221014,16550,17250,17950,3269289,3270904,3572107,2381731,3706917,1281487,6342105,3147167,3511517,4515245,5452407,21250,20450,19650,20250,19900,20100,18350,17650,17050,16500,0.0422960725075529,3050117.4,5452407,0.7876056180657178,-0.0017580698728318,700,1
2022-10-17,율호,072770,20221017,1710,1800,1945,114675,252244,587728,830819,269343,137227,159817,387325,425936,434152,10566714,1585,1530,1550,1670,1710,1690,1610,1620,1575,1575,0.0526315789473683,316705.9,10566714,32.3644368481926,0.0056556820752583,145,1
2022-10-17,이노시스,056090,20221017,1775,1790,1865,7879388,25210009,5569014,3379173,6947719,2870236,2626615,4342197,2552154,6780164,3108586,1310,1580,1700,1625,1675,1680,1515,1675,1550,1750,0.0084507042253521,6137837.0,3108586,-0.4935372184044639,0.0114076327433628,75,1
2022-10-17,조일알미늄,018470,20221017,2350,2470,2520,13639206,22753097,20053810,9059607,27396642,14844048,7057538,5350932,27065459,6095639,15049634,2320,2360,2435,2375,2400,2405,2255,2250,2340,2345,0.0510638297872341,14722285.9,15049634,0.0222348691109171,-0.0178344899634352,50,1
2022-10-18,HMM,011200,20221018,19050,19450,19800,2257332,2486379,2436789,3082633,1832720,2803625,2572376,3182619,2039220,1644104,1474066,18200,18600,18050,17750,17950,17150,17000,17650,18450,18250,0.0209973753280841,2271349.3,1474066,-0.3510174767042655,-0.0011357925419639,350,1
2022-10-18,미래나노텍,095500,20221018,15900,16250,16400,7719310,6651476,5625587,5159668,2745635,3346154,5366395,11995803,7175066,7304369,4775513,12050,12550,13850,14100,13850,13000,14100,14650,14700,14400,0.0220125786163523,5580149.4,4775513,-0.144196210947327,0.0027002916452221,150,1
2022-10-19,하나금융지주,086790,20221019,39400,39550,40300,1171533,1291836,726445,900082,1304028,1020850,1147985,1104184,781094,1112504,1337842,35750,37350,37350,36500,36150,36250,37050,37700,37600,38550,0.0038071065989848,948833.7,1337842,0.409985754089468,0.0023098805234211,750,1
2022-10-20,EDGC,245620,20221020,2190,2240,2565,578170,6962130,24967186,3587364,39439887,3766275,9731054,2063367,3285574,4748881,27875345,1710,1755,2215,2060,2125,2000,2100,2050,2135,2130,0.0228310502283104,9438357.2,27875345,1.9534106846475363,0.0112487969201154,325,1
2022-10-20,제주은행,006220,20221020,8950,9140,9190,10368597,5206860,6177523,4632073,5777031,5329087,2262688,1643540,2073836,2809708,2266592,8730,9420,9690,9410,8260,8350,8220,8410,8320,8550,0.0212290502793295,4348042.5,2266592,-0.4787097872203411,-0.00344327914951,50,1
2022-10-21,삼부토건,001470,20221021,1400,1430,1660,1179391,914542,1730299,1433529,1666964,2027556,1282638,3560058,1938805,1755894,21968599,1465,1480,1370,1350,1305,1335,1315,1365,1370,1380,0.0214285714285713,1573544.2,21968599,12.961221426128354,-0.027247729355887,230,1
2022-10-24,삼성전자,005930,20221024,55900,57000,57500,16886813,21437877,18408910,13784602,12924326,13641878,14820702,12660652,17107653,11456060,16944503,55200,54000,55200,55200,55800,55700,55800,55700,55100,55100,0.0196779964221824,14173091.3,16944503,0.1955403829226725,0.0021024464831805,500,1
2022-10-24,미래나노텍,095500,20221024,15000,15250,15600,2745635,3346154,5366395,11995803,7175066,7304369,4775513,4046729,2038378,1955563,1705515,13850,13000,14100,14650,14700,14400,15400,15150,15100,14750,0.0166666666666666,4880964.2,1705515,-0.6505782607461043,0.0032901952182496,350,1
2022-10-25,대한전선,001440,20221025,1480,1500,1535,5502051,4767815,10193698,22273615,6789362,8753755,5756220,5172417,7591451,11823906,11764148,1460,1425,1310,1350,1405,1440,1450,1430,1415,1450,0.0135135135135135,7680191.9,11764148,0.5317518303155939,0.0186724491025183,35,1
2022-10-25,미래나노텍,095500,20221025,15350,15500,15750,3346154,5366395,11995803,7175066,7304369,4775513,4046729,2038378,1955563,1705515,1623341,13000,14100,14650,14700,14400,15400,15150,15100,14750,15000,0.009771986970684,4801972.0,1623341,-0.6619428434818029,0.0032082717872968,250,1
2022-10-26,EV수성,084180,20221026,1650,1710,1860,1516369,6465553,1288547,2213421,2179609,2457432,1758744,775008,3065008,1156264,7972701,1530,1510,1575,1605,1560,1505,1405,1455,1500,1620,0.0363636363636363,2172155.1,7972701,2.670410552174658,-0.0064857376739498,150,1
2022-10-26,EV수성,084180,20221026,1650,1710,1860,1516369,6465553,1288547,2213421,2179609,2457432,1758744,775008,3065008,1156264,7972701,1530,1510,1575,1605,1560,1505,1405,1455,1500,1620,0.0363636363636363,2172155.1,7972701,2.670410552174658,-0.0064857376739498,150,1
2022-10-26,BNGT,032790,20221026,4075,5700,5700,0,0,0,0,0,0,0,0,0,0,6227700,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,0.3987730061349692,570.0,6227700,10924.78947368421,0.0011042944120263,0,0
2022-10-27,지투파워,388050,20221027,8500,8670,9070,610951,499350,446457,1003711,760342,15453914,20163203,12905950,7352049,21894497,7465414,5310,5490,5280,5600,5670,6050,7710,7960,7600,8270,0.02,5920499.7,7465414,0.2609432274779102,0.0022677274952374,400,1
2022-10-27,우리바이오,082850,20221027,3405,3530,3825,416420,454084,443976,456875,320619,281314,722851,414911,288139,436149,6192393,3100,3195,3205,3375,3375,3350,3400,3450,3420,3400,0.0367107195301028,380301.4,6192393,15.282856176706158,0.0224860222024146,295,1
2022-10-28,셀리버리,268600,20221028,11950,12250,12700,595260,1385434,1902928,561458,606128,341021,321038,279255,564151,182972,863468,11000,10800,12000,11600,11450,11200,11400,11650,11700,11800,0.0251046025104602,656937.3,863468,0.3143841885671585,0.0043987086359967,450,1
2022-10-28,남선알미늄,008350,20221028,2050,2095,2250,12897898,32537739,6198526,13340324,4064064,2759181,6086449,8168906,2448983,2107422,16723702,1900,2110,2090,2120,2030,1980,2030,2030,2040,2020,0.0219512195121951,8850432.0,16723702,0.8895916041160477,-0.0004005340453936,155,1
2022-10-31,HMM,011200,20221031,18600,18850,19100,1644104,1474066,1217366,1243702,975268,1214409,1031175,1376304,1283490,1912137,1841709,18250,19200,19250,18850,18850,18950,18700,18400,18700,18300,0.0134408602150537,1147898.4,1841709,0.6044181262035038,-0.0035019455252917,250,1
2022-10-31,카카오뱅크,323410,20221031,15850,16150,17100,6227448,3062046,3804967,3722302,1838153,2174318,1950396,2635020,1914446,3015918,3901609,15950,16900,17350,16550,16500,16600,16300,15900,16000,15800,0.0189274447949527,2734619.6,3901609,0.4267465207957992,-0.0035256773608433,950,1
2022-11-01,SM,063440,20221101,2215,2240,2265,943654,535097,694692,979220,398156,337170,281987,3080389,418041,388664,707924,2220,2255,2215,2165,2170,2155,2160,2170,2210,2205,0.0112866817155756,767067.1,707924,-0.0771029027317167,-0.0357414448669198,25,1
2022-11-01,SM,063440,20221101,2215,2240,2265,943654,535097,694692,979220,398156,337170,281987,3080389,418041,388664,707924,2220,2255,2215,2165,2170,2155,2160,2170,2210,2205,0.0112866817155756,767067.1,707924,-0.0771029027317167,-0.0357414448669198,25,1
2022-11-01,SM,063440,20221101,2215,2240,2265,943654,535097,694692,979220,398156,337170,281987,3080389,418041,388664,707924,2220,2255,2215,2165,2170,2155,2160,2170,2210,2205,0.0112866817155756,767067.1,707924,-0.0771029027317167,-0.0357414448669198,25,1
2022-11-01,SM,063440,20221101,2215,2240,2265,943654,535097,694692,979220,398156,337170,281987,3080389,418041,388664,707924,2220,2255,2215,2165,2170,2155,2160,2170,2210,2205,0.0112866817155756,767067.1,707924,-0.0771029027317167,-0.0357414448669198,25,1
2022-11-02,KG이니시스,035600,20221102,13000,13150,13700,221290,137381,98261,109279,76175,93948,106380,61434,115208,170405,423073,12400,12200,12150,12350,12350,12400,12500,12500,12450,12700,0.0115384615384614,103305.6,423073,3.0953539788743303,0.0152272727272729,550,1
2022-11-02,포스코엠텍,009520,20221102,7500,7630,8240,2676864,1593156,2105674,4472527,3794676,2404214,1530007,2065573,2636636,2871957,12030175,7270,7210,6780,6930,7100,6990,7040,7080,7200,7200,0.0173333333333334,2328756.7,12030175,4.165921798528802,0.0024951076320941,610,1
2022-11-04,고려시멘트,198440,20221104,2705,2845,2870,208934,13581387,2282462,601075,468969,490135,614543,2142603,396480,662946,1981246,2480,2520,2655,2635,2635,2645,2535,2650,2675,2620,0.0517560073937153,2078945.8,1981246,-0.0469948759606912,0.024877450980392,25,1
2022-11-04,이랜텍,054210,20221104,12100,12550,12950,341977,520929,233048,206722,272173,248376,644007,324561,350570,366540,1340117,10950,11350,11600,11450,11500,11600,11850,12000,11850,11500,0.037190082644628,315531.3,1340117,3.2471761121638334,0.0073414557950639,400,1
