published_date,updated_date,commentor,comment,like
2022-06-19T05:04:14Z,2022-06-19T05:04:14Z,김민섭,ㄷㄷ,0
2022-06-19T05:04:04Z,2022-06-19T05:04:04Z,인희,대한민국 국군장병분들 지켜주셔서 감사합니다. 🙏🏻,240
2022-06-19T10:46:19Z,2022-06-19T10:46:19Z,ㅇㅇ,"페미들은 이순간에도 국군 비하해댐
페미가 나라를 붕괴시키고 있음",0
2022-06-19T05:03:59Z,2022-06-19T05:03:59Z,castle009019,"느그들 아스테이지 깔끔하게 붙이는게 을매나 어려운지 아나, 내 덕분에 느그들 현황판도 막 자유롭게 바꾸고 하는거야 ~",0
2022-06-19T05:03:58Z,2022-06-19T05:03:58Z,WHITE SKY,드디어 민방위 끝났다!!,0
2022-06-19T05:03:57Z,2022-06-19T05:03:57Z,김주현,"너덜트 엄청 오랜만이네요
그래도 건방 보다 영상이니 천천히 빨리 올려주세요",0
2022-06-19T05:03:56Z,2022-06-19T05:03:56Z,미래,그래서 야광머리띠는....?,0
2022-06-19T05:03:52Z,2022-06-19T05:03:52Z,김막성,소말리아 얘기 궁금한데...!!,0
2022-06-19T05:03:44Z,2022-06-19T05:03:44Z,납작만둬,"이 영상의 결론: H(이)가 ""매우"" 뿌듯해합니다",0
2022-06-19T05:03:35Z,2022-06-19T05:03:35Z,빡티비,저희 형은 기동대대 였음 헬기도 탔다함 한번 탈때 17만원인가? 준다고 했음 목숨값으로,1
2022-06-19T05:03:34Z,2022-06-19T05:03:34Z,오호홋,사투리라 더 연기가 자연스럽게 느껴져요 ㅋㅋㅋㅋㅋㅋ,0
2022-06-19T05:03:33Z,2022-06-19T05:03:33Z,I G,"2014년 임병장 총기난사사건때 투입되었습니다
한국 군대 다 좆까라 그래",0
2022-06-19T05:03:28Z,2022-06-19T05:03:28Z,니 쫌조용히해라,아 진짜 우리형ㅋㅋㅋㅋ,0
2022-06-19T05:03:21Z,2022-06-19T05:03:21Z,정어이,3:21 ㅋㅋㅋ 너 군대 어디나왔지? 나 UDT 우리 동네 특공대 이런건가? ㅋㅋㅋ ㅈㄴ 빵터졌넼ㅋㅋㅋ,1
2022-06-19T05:03:13Z,2022-06-19T05:03:13Z,Peter Head,푸하하 미치겠네 ㅋㅋㅋ,0
2022-06-19T05:03:12Z,2022-06-19T05:03:12Z,유튜브에서사는요정,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T05:03:10Z,2022-06-19T05:03:10Z,00 shl,아니 ㅋㅋㅋㅋㅋㅋ 개그 잘치시네 ㅋㅋ,0
2022-06-19T05:03:10Z,2022-06-19T05:03:10Z,Sun H,와 진짜 개웃었닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마 쏘말리아 얘깈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
2022-06-19T05:03:06Z,2022-06-19T05:03:49Z,브레이스맨,"헉 703특공대 ㅎㅎ
저도 703특공대 1대대에서 전역했어요 ㅠㅠ 
703특공대의 꽃은 천리행군이죠~😂",0
2022-06-19T05:03:06Z,2022-06-19T05:04:06Z,피카츄,나는 군대 면제  입니다  ....내앞에서 군애기 ㄴㄴ,1
2022-06-19T05:03:04Z,2022-06-19T05:03:38Z,Jin,말진짜많앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ박찬호선수급ㅋㅋㅋㅋㅋㅋ,0
2022-06-19T05:02:56Z,2022-06-19T05:02:56Z,점,ㅇㅇ제발 군대우 더더 좋아지기를.,0
2022-06-19T05:02:44Z,2022-06-19T05:02:44Z,이름미정,H님 진심인데ㅋㅋ?,0
2022-06-19T05:02:35Z,2022-06-19T05:02:35Z,아깝지만주는나무,700 나왔습니다. 707이랑 무려 7밖에 차이 안나니 별 차이 없다고 할수 있습죠,3
2022-06-19T05:02:29Z,2022-06-19T05:02:29Z,노형운ᆞ,마지막 소말리앜ㅋㅋㅋㅋㅋ 아 개좋아 ㅋㅋㅋㅋ,0
2022-06-19T05:02:27Z,2022-06-19T05:02:27Z,킹아,"u:우리
d:동네 
t:특공대 
미쳤나",0
2022-06-19T05:02:27Z,2022-06-19T05:02:27Z,이종민,"결국 어디를 나왔던 사회 나오면 다 똑같다는 내용이네요
운전병이 승리자인 듯 ㅋㅋㅋ",0
2022-06-19T05:02:08Z,2022-06-19T05:02:08Z,CQ,여기에 해병대까지 있으면 진짜 개꿀잼인데 ㅋㅋㅋㅋ,0
2022-06-19T05:02:00Z,2022-06-19T05:02:00Z,ks y,ㅋㅋㅋㅋㅋ,0
2022-06-19T05:01:58Z,2022-06-19T05:01:58Z,이경민,이건 못참지…,0
2022-06-19T05:01:57Z,2022-06-19T05:01:57Z,Kim,해군 전역자로써 UDT분들 옆에서 보기만 했는데도 진짜 사람들이 아닙니다. 진짜 살기가득한 인간병기 ….,2
2022-06-19T05:01:56Z,2022-06-19T05:01:56Z,꼰대틀딱,"대통령이 군대 비리로 빠지는 나라
그게 바로 대한민국",1
2022-06-19T05:01:47Z,2022-06-19T05:01:47Z,다빈,마지막 남자가 특공대인가요??,0
2022-06-19T05:01:42Z,2022-06-19T05:01:42Z,신수민,아 안돼겠 4년 뒤에 바로 군대 가야겠다,0
2022-06-19T05:01:38Z,2022-06-19T05:01:38Z,소나무,왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무좋랔ㅋㅋㅋㅋㅋㅋ,0
2022-06-19T05:01:37Z,2022-06-19T05:01:37Z,Auehej,군필 특:친구들까리 서로 저기가 제일 힘들었고 다른 보직은 꿀보직이라하고 깍아내려도 미필들이 그러면 서로 실드쳐줌,0
2022-06-19T05:01:33Z,2022-06-19T05:01:33Z,고심이가최고심,3:38 와 이두근 봐,0
2022-06-19T05:01:24Z,2022-06-19T05:01:24Z,92h,"아는 형 3명이랑 술 먹는 느낌임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ

특수부대오면 군부심 없어지는거도 ㄹㅇㅋㅋㅋㅋㅋㅋ

이건 그냥 실사판임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
2022-06-19T05:01:23Z,2022-06-19T05:01:23Z,멜리,"오~ H님 연기도 잘하신당ㅋㅋㅋㅋㅋ
국군장병분들 늘 감사합니다!",3
